FlightDate,arrTime,DepDelay,TaxiMid,ArrDelay,ElapseTimeMid,AirTime,Distance
2022/1/17,1630,-9,13,-20,-11,144,1205
2022/1/17,1631,16,6,-4,-20,81,562
2022/1/17,1631,5,9,1,-4,112,879
2022/1/17,1631,65,5,51,-14,34,190
2022/1/17,1631,-7,7,-44,-37,129,1047
2022/1/17,1632,-7,6,-22,-15,147,966
2022/1/17,1633,191,3,178,-13,170,1379
2022/1/17,1633,-7,0,-24,-17,128,817
2022/1/17,1634,0,-1,-28,-28,83,561
2022/1/17,1635,30,6,10,-20,33,187
2022/1/17,1635,5,9,-10,-15,42,277
2022/1/17,1636,25,8,-14,-39,97,657
2022/1/17,1637,-1,15,-10,-9,107,794
2022/1/17,1638,-10,-6,-57,-6,29,89
2022/1/17,1638,-8,-10,-16,-49,191,1416
2022/1/17,1639,-5,13,-46,-41,168,1208
2022/1/17,1640,-10,18,-24,-14,103,843
2022/1/17,1640,0,2,-35,-35,135,984
2022/1/17,1641,-6,5,-26,-20,61,395
2022/1/17,1643,-6,4,-31,-25,104,657
2022/1/17,1643,-12,3,-47,-35,95,737
2022/1/17,1643,0,21,8,8,154,1005
2022/1/17,1644,-5,8,-6,-1,178,1476
2022/1/17,1644,10,-3,5,-5,147,1032
2022/1/17,1644,-5,13,-32,-27,80,583
2022/1/17,1645,87,5,70,-17,44,247
2022/1/17,1646,15,1,1,-14,82,546
2022/1/17,1647,54,15,23,-31,199,1521
2022/1/17,1647,18,7,12,-6,141,1067
2022/1/17,1647,130,12,91,-39,184,1417
2022/1/17,1648,-4,9,-20,-16,101,689
2022/1/17,1648,33,9,28,-5,135,1129
2022/1/17,1649,-3,12,-5,-2,126,1009
2022/1/17,1650,1,3,-30,-31,171,1235
2022/1/17,1651,-5,15,-24,-19,197,1416
2022/1/17,1651,23,13,11,-12,84,586
2022/1/17,1652,11,26,23,12,155,1235
2022/1/17,1653,0,8,-32,-32,165,1172
2022/1/17,1653,29,8,-20,-49,202,1521
2022/1/17,1654,0,14,-4,-4,114,862
2022/1/17,1655,-5,7,-19,-14,45,224
2022/1/17,1655,-1,7,-5,-4,53,319
2022/1/17,1656,-12,-1,-33,-21,41,227
2022/1/17,1656,-4,0,-20,-16,126,1055
2022/1/17,1657,2,3,-15,-17,54,305
2022/1/17,1657,13,2,-16,-29,169,1201
2022/1/17,1657,10,10,12,2,81,562
2022/1/17,1657,17,18,-20,-37,189,1389
2022/1/17,1658,-1,-15,-5,-4,32,158
2022/1/17,1659,-6,4,-31,-25,134,1081
2022/1/17,1700,-3,6,-17,-14,127,854
2022/1/17,1700,-4,8,-31,-27,105,692
2022/1/17,1701,5,7,-14,-19,87,562
2022/1/17,1701,0,15,-2,-2,202,1635
2022/1/17,1702,-7,11,-19,-12,150,1195
2022/1/17,1702,-3,9,-15,-12,147,964
2022/1/17,1702,5,7,-12,-17,96,775
2022/1/17,1702,-8,16,-9,-1,106,872
2022/1/17,1703,18,0,-27,-45,114,852
2022/1/17,1703,26,2,21,-5,165,1103
2022/1/17,1704,-11,10,-13,-2,142,1132
2022/1/17,1704,19,1,5,-14,99,597
2022/1/17,1706,-3,8,-20,-17,165,1379
2022/1/17,1706,-10,0,-13,-3,37,134
2022/1/17,1706,50,16,42,-8,78,551
2022/1/17,1706,5,9,-6,-11,147,1242
2022/1/17,1706,-1,4,-25,-24,118,853
2022/1/17,1707,-1,3,-33,-32,121,977
2022/1/17,1707,0,9,-34,-34,187,1372
2022/1/17,1708,-7,1,-37,-30,94,721
2022/1/17,1708,-10,7,-21,-11,164,1345
2022/1/17,1711,0,8,-14,-14,54,305
2022/1/17,1712,-5,2,-8,-3,149,1222
2022/1/17,1712,-12,1,-30,-18,93,539
2022/1/17,1712,90,6,74,-16,131,862
2022/1/17,1713,56,-4,36,-20,149,999
2022/1/17,1714,0,8,-13,-13,28,140
2022/1/17,1714,-10,11,-1,9,57,293
2022/1/17,1714,-4,5,-11,-7,52,347
2022/1/17,1714,-1,6,-16,-15,79,447
2022/1/17,1716,-16,-2,-48,-32,92,690
2022/1/17,1716,-6,4,-23,-17,76,551
2022/1/17,1716,46,6,41,-5,41,189
2022/1/17,1716,-2,3,-13,-11,170,1431
2022/1/17,1718,5,-2,-27,-32,168,1217
2022/1/17,1718,-1,6,-2,-1,211,1774
2022/1/17,1719,-4,6,-16,-12,109,862
2022/1/17,1719,-4,9,-19,-15,149,1017
2022/1/17,1720,3,9,-5,-8,32,140
2022/1/17,1720,-3,15,5,8,167,1389
2022/1/17,1720,-8,12,-19,-11,182,1438
2022/1/17,1721,33,11,16,-17,143,934
2022/1/17,1721,-6,-3,-30,-24,69,460
2022/1/17,1722,-7,4,-34,-27,135,1095
2022/1/17,1722,-4,4,-13,-9,60,419
2022/1/17,1723,1,0,-16,-17,34,175
2022/1/17,1724,-7,12,-1,6,161,1269
2022/1/17,1725,-2,-6,-32,-30,96,685
2022/1/17,1725,4,10,-5,-9,119,813
2022/1/17,1725,-6,9,-15,-9,123,989
2022/1/17,1725,17,6,11,-6,122,874
2022/1/17,1725,-4,17,-5,-1,120,787
2022/1/17,1726,129,24,111,-18,169,1184
2022/1/17,1726,-1,4,-19,-18,161,1061
2022/1/17,1726,-5,1,-40,-35,221,1562
2022/1/17,1727,18,9,-4,-22,171,1303
2022/1/17,1727,-1,17,-51,-50,184,1389
2022/1/17,1728,22,8,28,6,154,1200
2022/1/17,1729,-1,7,-5,-4,136,1086
2022/1/17,1729,-5,10,-9,-4,46,312
2022/1/17,1730,-5,-1,-24,-19,53,328
2022/1/17,1730,-2,3,-9,-7,92,624
2022/1/17,1731,-9,-4,-18,-9,72,469
2022/1/17,1731,24,12,26,2,184,1450
2022/1/17,1731,21,12,13,-8,111,868
2022/1/17,1732,28,18,15,-13,158,915
2022/1/17,1732,-4,9,-21,-17,48,309
2022/1/17,1732,-9,-1,-17,-8,51,282
2022/1/17,1732,5,4,-18,-23,85,650
2022/1/17,1732,-3,5,-13,-10,94,721
2022/1/17,1732,-4,12,-11,-7,155,1235
2022/1/17,1733,-4,2,-46,-42,143,1075
2022/1/17,1733,3,2,-16,-19,57,293
2022/1/17,1733,-1,-10,-11,-10,185,1464
2022/1/17,1733,-3,-4,-28,-25,80,550
2022/1/17,1734,6,34,-6,-12,117,859
2022/1/17,1734,12,7,7,-5,79,528
2022/1/17,1735,12,6,-13,-25,97,689
2022/1/17,1735,-2,11,-16,-14,48,270
2022/1/17,1735,-2,-2,-21,-19,92,630
2022/1/17,1735,-6,9,-10,-4,134,1090
2022/1/17,1736,-9,20,-8,1,156,1221
2022/1/17,1736,-4,19,-8,-4,26,134
2022/1/17,1737,-7,13,-19,-12,41,229
2022/1/17,1737,1,2,-12,-13,139,1163
2022/1/17,1737,-7,-2,-29,-22,166,1158
2022/1/17,1738,-12,-3,-21,-9,101,691
2022/1/17,1738,-12,11,-21,-9,51,309
2022/1/17,1738,-9,8,-22,-13,29,148
2022/1/17,1738,45,9,28,-17,81,602
2022/1/17,1738,-8,12,-13,-5,197,1660
2022/1/17,1738,9,2,-5,-14,101,604
2022/1/17,1739,181,3,154,-27,88,624
2022/1/17,1739,2,7,-17,-19,165,1121
2022/1/17,1740,68,16,25,-43,177,1400
2022/1/17,1740,-1,10,-10,-9,50,282
2022/1/17,1740,-5,10,-9,-4,151,1205
2022/1/17,1741,-8,16,-16,-8,99,642
2022/1/17,1741,3,-3,-16,-19,91,672
2022/1/17,1741,-1,5,1,2,187,1497
2022/1/17,1741,25,6,26,1,50,247
2022/1/17,1741,-3,7,-6,-3,144,1171
2022/1/17,1742,15,3,2,-13,29,148
2022/1/17,1742,-5,6,-13,-8,190,1616
2022/1/17,1743,-1,14,-12,-11,142,955
2022/1/17,1744,-4,7,-5,-1,188,1504
2022/1/17,1744,-7,6,-6,1,152,1188
2022/1/17,1745,9,19,20,11,297,2070
2022/1/17,1745,9,4,0,-9,113,731
2022/1/17,1745,2,-2,-25,-27,147,1067
2022/1/17,1746,-3,4,-18,-15,106,631
2022/1/17,1747,-6,16,-14,-8,146,929
2022/1/17,1748,-4,15,4,8,46,237
2022/1/17,1748,5,10,-2,-7,99,795
2022/1/17,1748,-5,9,-22,-17,155,985
2022/1/17,1749,-5,13,-10,-5,146,1087
2022/1/17,1749,-6,11,-21,-15,113,731
2022/1/17,1751,0,14,2,2,167,1316
2022/1/17,1751,7,6,1,-6,103,813
2022/1/17,1751,-2,18,1,3,153,1231
2022/1/17,1751,-4,10,2,6,84,641
2022/1/17,1751,-4,-8,-15,-11,167,1119
2022/1/17,1752,-5,7,-12,-7,64,354
2022/1/17,1753,-2,5,-11,-9,111,603
2022/1/17,1755,0,17,-3,-3,51,312
2022/1/17,1755,18,6,5,-13,46,190
2022/1/17,1755,120,-1,122,2,100,604
2022/1/17,1755,9,8,-21,-30,163,1192
2022/1/17,1756,-5,16,-16,-11,36,191
2022/1/17,1756,-6,8,-15,-9,148,1195
2022/1/17,1756,15,-4,-14,-29,137,986
2022/1/17,1756,-2,-8,2,4,89,722
2022/1/17,1757,-5,6,-33,-28,193,1389
2022/1/17,1758,4,5,-12,-16,112,883
2022/1/17,1759,-2,8,-11,-2,74,383
2022/1/17,1759,-9,8,-4,-4,27,113
2022/1/17,1759,0,5,-13,-11,86,677
2022/1/17,1759,227,2,-11,-23,58,359
2022/1/17,1759,18,23,204,-16,112,801
2022/1/17,1759,17,29,2,31,219,1670
2022/1/17,1759,0,8,48,-11,92,715
2022/1/17,1800,-4,-3,-19,-15,146,925
2022/1/17,1800,22,1,10,-12,123,989
2022/1/17,1801,19,20,37,18,137,796
2022/1/17,1801,-3,3,-27,-24,128,1042
2022/1/17,1801,22,10,8,-14,112,852
2022/1/17,1801,-3,20,8,11,51,224
2022/1/17,1802,3,8,-8,-11,126,1069
2022/1/17,1802,-5,5,-13,-8,72,453
2022/1/17,1802,2,9,-8,-10,75,431
2022/1/17,1804,9,9,-27,-36,139,1034
2022/1/17,1804,12,-6,-3,-15,48,280
2022/1/17,1804,34,14,44,10,155,1182
2022/1/17,1805,-8,-4,-45,-37,68,422
2022/1/17,1805,-3,14,-26,-23,194,1416
2022/1/17,1805,-3,16,-23,-20,100,689
2022/1/17,1805,9,7,-5,-14,41,247
2022/1/17,1805,-4,-4,-9,-5,163,1313
2022/1/17,1806,-10,8,-18,-8,145,1164
2022/1/17,1806,-3,3,-9,-6,99,759
2022/1/17,1807,-3,6,-8,-5,177,1368
2022/1/17,1808,14,22,18,4,111,721
2022/1/17,1808,2,4,-25,-27,58,364
2022/1/17,1809,1,8,4,3,54,302
2022/1/17,1809,59,23,45,-14,115,812
2022/1/17,1810,-8,7,-13,-5,158,1303
2022/1/17,1810,21,-5,1,-20,126,968
2022/1/17,1811,11,4,-24,-35,151,1149
2022/1/17,1812,-14,-1,-16,-2,130,861
2022/1/17,1812,-11,13,-45,-34,160,1320
2022/1/17,1812,-8,7,-28,-20,138,954
2022/1/17,1813,-9,7,-32,-23,138,966
2022/1/17,1813,4,16,8,4,155,1232
2022/1/17,1814,109,3,97,-12,68,408
2022/1/17,1814,18,7,9,-9,50,293
2022/1/17,1814,27,19,34,7,92,651
2022/1/17,1814,-2,3,-6,-4,126,1020
2022/1/17,1814,37,3,29,-8,39,190
2022/1/17,1815,-4,14,-5,-1,156,985
2022/1/17,1815,-5,13,-15,-10,18,89
2022/1/17,1816,-7,13,-8,-1,66,396
2022/1/17,1816,19,6,11,-8,34,192
2022/1/17,1816,-5,6,-16,-11,34,190
2022/1/17,1817,13,28,22,9,46,247
2022/1/17,1817,-4,15,-4,0,22,102
2022/1/17,1818,-5,4,-39,-34,127,848
2022/1/17,1818,38,14,33,-5,115,721
2022/1/17,1818,7,28,18,11,35,187
2022/1/17,1818,-5,3,-22,-17,36,192
2022/1/17,1822,9,12,-28,-37,114,801
2022/1/17,1822,7,9,-13,-20,108,756
2022/1/17,1822,-6,10,-13,-7,98,775
2022/1/17,1824,-1,3,-14,-13,186,1530
2022/1/17,1824,27,3,24,-3,54,323
2022/1/17,1824,-1,11,-21,-20,150,914
2022/1/17,1825,-8,22,-4,4,72,482
2022/1/17,1825,34,37,40,6,95,701
2022/1/17,1825,-2,3,-52,-50,190,1389
2022/1/17,1826,-4,-17,-2,2,94,643
2022/1/17,1826,3,2,11,8,54,277
2022/1/17,1827,-3,22,-4,-1,170,1385
2022/1/17,1827,-1,-3,-22,-21,123,985
2022/1/17,1827,-4,0,-24,-20,97,657
2022/1/17,1827,62,14,45,-17,117,771
2022/1/17,1827,22,12,17,-5,47,239
2022/1/17,1828,-4,12,-26,-22,133,977
2022/1/17,1828,10,8,3,-7,76,583
2022/1/17,1828,1,-4,-17,-18,101,687
2022/1/17,1828,174,9,153,-21,134,1126
2022/1/17,1829,41,16,25,-16,51,304
2022/1/17,1829,37,6,9,-28,110,798
2022/1/17,1829,58,8,45,-13,33,190
2022/1/17,1830,3,5,-10,-13,42,239
2022/1/17,1831,-10,-13,-3,7,52,305
2022/1/17,1831,43,1,32,-11,41,247
2022/1/17,1832,-5,5,-7,-2,74,444
2022/1/17,1832,55,11,57,2,46,224
2022/1/17,1833,-1,-1,-3,-2,150,1242
2022/1/17,1834,-7,4,-5,2,41,191
2022/1/17,1834,-10,7,3,13,200,1476
2022/1/17,1834,-8,6,-26,-18,119,787
2022/1/17,1834,-3,-1,-10,-7,144,925
2022/1/17,1834,18,8,-7,-25,134,912
2022/1/17,1835,18,6,-5,-23,77,468
2022/1/17,1835,-8,6,-22,-14,171,1360
2022/1/17,1836,4,-5,-24,-28,222,1597
2022/1/17,1836,19,7,-4,-23,123,917
2022/1/17,1836,-6,3,-15,-9,179,1464
2022/1/17,1837,0,-7,-18,-18,182,1325
2022/1/17,1837,27,2,12,-15,33,189
2022/1/17,1839,-2,2,-21,-19,103,744
2022/1/17,1839,26,7,12,-14,116,731
2022/1/17,1839,4,4,-6,-10,105,872
2022/1/17,1840,5,44,25,20,137,936
2022/1/17,1841,-4,17,-10,-6,121,871
2022/1/17,1841,-2,5,-19,-17,123,925
2022/1/17,1841,-2,36,-6,-4,139,956
2022/1/17,1843,-1,5,-22,-21,170,1162
2022/1/17,1843,-6,8,-26,-20,197,1400
2022/1/17,1844,-4,18,-12,-8,60,456
2022/1/17,1844,-7,-1,-8,-1,36,140
2022/1/17,1845,-5,-4,-9,-4,220,1825
2022/1/17,1845,1,10,5,4,152,1222
2022/1/17,1846,-3,21,-30,-27,115,846
2022/1/17,1847,13,6,12,-1,120,879
2022/1/17,1847,7,12,-25,-32,181,1303
2022/1/17,1848,-1,1,-1,0,127,1009
2022/1/17,1849,2,3,-11,-13,154,1117
2022/1/17,1849,7,7,-6,-13,51,319
2022/1/17,1850,-9,-38,-1,8,134,1034
2022/1/17,1850,160,12,142,-18,104,689
2022/1/17,1850,-5,-5,-34,-29,164,1106
2022/1/17,1850,-4,4,-15,-11,142,1226
2022/1/17,1851,-2,42,23,25,154,985
2022/1/17,1852,2,1,-11,-13,80,641
2022/1/17,1852,12,27,1,-11,143,1075
2022/1/17,1853,2,13,8,6,139,1090
2022/1/17,1853,15,11,-2,-17,96,623
2022/1/17,1854,-7,9,-6,1,93,667
2022/1/17,1854,13,2,-1,-14,127,854
2022/1/17,1854,51,20,31,-20,113,844
2022/1/17,1854,-5,8,-21,-16,62,496
2022/1/17,1855,0,-1,-2,-2,131,1055
2022/1/17,1856,-1,-1,-4,-3,108,862
2022/1/17,1856,-5,5,-20,-15,114,731
2022/1/17,1856,23,9,16,-7,137,928
2022/1/17,1857,19,2,26,7,115,802
2022/1/17,1857,-6,13,-22,-16,143,945
2022/1/17,1858,4,6,-17,-21,39,216
2022/1/17,1859,71,4,55,-16,109,685
2022/1/17,1900,0,7,-15,-15,145,994
2022/1/17,1901,5,15,-3,-8,54,354
2022/1/17,1902,9,-5,-12,-21,169,1208
2022/1/17,1902,3,8,-3,-6,119,781
2022/1/17,1903,0,-10,3,3,43,224
2022/1/17,1903,19,5,7,-12,268,2007
2022/1/17,1904,-13,0,-21,-8,34,134
2022/1/17,1905,154,-4,108,-46,194,1416
2022/1/17,1905,4,5,-5,-9,45,238
2022/1/17,1906,5,13,-1,-6,31,164
2022/1/17,1907,-10,-1,-16,-6,61,426
2022/1/17,1908,-2,-1,-23,-21,137,929
2022/1/17,1910,46,11,35,-11,148,1091
2022/1/17,1910,-2,18,-1,1,69,469
2022/1/17,1912,-2,9,0,2,183,1430
2022/1/17,1912,-1,-3,-21,-20,29,140
2022/1/17,1914,-9,-3,-25,-16,191,1606
2022/1/17,1915,41,30,36,-5,136,986
2022/1/17,1916,14,12,6,-8,149,973
2022/1/17,1916,23,14,11,-12,105,793
2022/1/17,1916,4,-4,21,17,78,546
2022/1/17,1917,21,4,-3,-24,92,666
2022/1/17,1917,2,-3,-9,-11,139,936
2022/1/17,1918,33,2,-11,5,193,1635
2022/1/17,1918,-1,12,38,-10,151,1211
2022/1/17,1919,-8,7,-15,-7,96,622
2022/1/17,1919,-6,-16,-21,-15,37,181
2022/1/17,1919,4,-7,-11,-15,66,431
2022/1/17,1919,8,5,9,1,160,1246
2022/1/17,1920,21,6,0,-21,40,247
2022/1/17,1921,-13,1,-22,-9,62,429
2022/1/17,1921,-4,5,-20,-16,165,1172
2022/1/17,1921,3,15,-6,-9,29,134
2022/1/17,1922,-8,-4,-9,-1,152,1235
2022/1/17,1922,25,6,17,-8,97,587
2022/1/17,1922,-4,9,-8,-4,118,868
2022/1/17,1922,-9,0,-17,-8,125,989
2022/1/17,1923,7,6,-3,-10,88,674
2022/1/17,1924,-6,7,-20,-14,127,1055
2022/1/17,1925,-3,12,-16,-13,43,247
2022/1/17,1927,-1,9,19,20,132,958
2022/1/17,1927,-6,7,-15,-9,34,190
2022/1/17,1928,-4,-3,-31,-27,111,801
2022/1/17,1930,-5,-9,-11,-6,46,282
2022/1/17,1931,1,-8,-18,-19,101,733
2022/1/17,1931,-5,-15,-9,-4,45,229
2022/1/17,1931,-8,3,-24,-16,115,821
2022/1/17,1931,-1,6,-11,-10,195,1660
2022/1/17,1932,-2,3,-13,-11,58,270
2022/1/17,1933,1,24,8,7,44,189
2022/1/17,1933,-8,1,-16,-8,87,641
2022/1/17,1934,-3,11,-13,-10,48,309
2022/1/17,1934,-10,-24,-12,-2,23,113
2022/1/17,1934,-5,11,-11,-6,52,341
2022/1/17,1934,-7,-6,-5,2,153,1188
2022/1/17,1935,-5,4,-16,-11,48,312
2022/1/17,1935,-3,-6,-19,-16,69,460
2022/1/17,1935,-9,0,-14,-5,172,1431
2022/1/17,1936,-3,1,-19,-16,72,489
2022/1/17,1936,26,10,13,-13,95,667
2022/1/17,1936,-1,14,-5,-4,31,158
2022/1/17,1936,-5,-5,-14,-9,49,280
2022/1/17,1937,8,7,2,-6,69,528
2022/1/17,1937,1,3,-8,-9,28,148
2022/1/17,1937,8,4,-2,-10,75,569
2022/1/17,1938,-10,-2,-28,-18,53,328
2022/1/17,1938,43,7,30,-13,152,1041
2022/1/17,1938,9,26,-2,-11,137,926
2022/1/17,1939,-8,-10,-10,-2,50,309
2022/1/17,1939,0,-15,2,2,46,190
2022/1/17,1939,-6,-3,-15,-9,166,1121
2022/1/17,1940,-5,-14,-4,1,157,1272
2022/1/17,1940,-9,8,-25,-16,52,358
2022/1/17,1940,-1,9,-35,-34,125,977
2022/1/17,1940,36,-8,16,-20,81,550
2022/1/17,1940,2,3,-15,-17,163,1345
2022/1/17,1941,-9,-14,-19,-10,29,89
2022/1/17,1942,-10,-22,-3,7,80,592
2022/1/17,1942,-5,10,1,6,148,1171
2022/1/17,1943,-8,-2,-4,4,82,431
2022/1/17,1943,7,6,-12,-19,74,447
2022/1/17,1944,-10,-20,5,15,71,551
2022/1/17,1944,-6,-16,4,10,43,227
2022/1/17,1944,-12,0,-18,-6,59,295
2022/1/17,1944,8,5,4,-4,59,441
2022/1/17,1944,-6,3,-11,-5,43,237
2022/1/17,1945,12,-3,9,-3,49,224
2022/1/17,1945,30,5,20,-10,49,296
2022/1/17,1945,97,24,95,-2,164,1102
2022/1/17,1945,132,14,136,4,132,926
2022/1/17,1946,0,2,-4,-4,30,102
2022/1/17,1946,-3,10,-9,-6,76,528
2022/1/17,1946,6,7,-29,-35,183,1315
2022/1/17,1946,-1,-3,2,3,152,985
2022/1/17,1946,-2,-3,3,5,159,1235
2022/1/17,1947,2,1,-8,-10,179,1464
2022/1/17,1948,-10,-19,-2,8,34,175
2022/1/17,1948,8,15,-1,-9,53,285
2022/1/17,1948,-1,10,-17,-16,99,670
2022/1/17,1948,35,1,-7,-42,188,1372
2022/1/17,1949,15,7,-1,-16,86,651
2022/1/17,1950,22,3,-7,-29,164,1192
2022/1/17,1951,-3,22,-16,-13,121,861
2022/1/17,1951,0,20,16,16,150,1182
2022/1/17,1952,-4,7,-2,2,103,813
2022/1/17,1952,14,2,15,1,140,1126
2022/1/17,1953,131,9,148,17,110,788
2022/1/17,1953,14,15,13,-1,128,999
2022/1/17,1954,-2,2,-6,-4,165,1390
2022/1/17,1954,21,17,1,-20,93,631
2022/1/17,1955,52,10,45,-7,190,1438
2022/1/17,1956,2,10,-29,-31,190,1362
2022/1/17,1956,-5,10,-34,-29,179,1297
2022/1/17,1957,-1,7,-45,-44,190,1416
2022/1/17,1957,31,15,2,-29,166,1184
2022/1/17,1957,7,20,12,5,51,293
2022/1/17,1958,-6,21,0,6,59,359
2022/1/17,1958,17,-1,12,-5,62,351
2022/1/17,1959,-6,-10,-21,-15,57,364
2022/1/17,1959,-8,9,-19,-11,134,1090
2022/1/17,2000,-9,3,-25,-16,144,928
2022/1/17,2001,24,5,11,-13,87,570
2022/1/17,2003,21,21,10,-11,295,2165
2022/1/17,2004,2,10,-22,-24,163,1190
2022/1/17,2004,30,-2,16,-14,46,247
2022/1/17,2004,7,3,-1,-8,46,239
2022/1/17,2004,12,27,-21,-33,195,1428
2022/1/17,2004,-2,10,-5,-3,43,224
2022/1/17,2006,29,3,-5,-34,128,862
2022/1/17,2008,16,7,-22,-38,150,1092
2022/1/17,2009,-7,6,-48,-41,178,1303
2022/1/17,2010,-6,7,-37,-31,138,1041
2022/1/17,2010,-5,14,-48,-43,198,1471
2022/1/17,2011,0,5,-19,-19,129,854
2022/1/17,2012,3,8,-8,-11,40,192
2022/1/17,2013,-10,-18,18,28,130,868
2022/1/17,2013,107,3,88,-19,158,1346
2022/1/17,2014,-2,8,-11,-9,41,247
2022/1/17,2014,0,16,-11,-11,40,216
2022/1/17,2014,36,3,19,-17,73,551
2022/1/17,2015,14,5,0,-14,42,239
2022/1/17,2015,-3,8,-15,-12,130,849
2022/1/17,2016,-10,9,-14,-4,68,396
2022/1/17,2016,3,7,-4,-7,33,187
2022/1/17,2016,51,7,21,-30,43,224
2022/1/17,2017,9,9,7,-2,48,247
2022/1/17,2018,12,7,-17,-29,167,1209
2022/1/17,2019,127,22,93,-34,184,1400
2022/1/17,2019,4,12,-5,-9,112,731
2022/1/17,2019,-2,3,-16,-14,146,955
2022/1/17,2019,-9,8,-23,-14,152,1032
2022/1/17,2021,8,3,-33,-41,202,1504
2022/1/17,2021,1,7,-14,-15,106,696
2022/1/17,2022,-1,13,-18,-17,180,1218
2022/1/17,2022,-7,-10,-13,-6,128,977
2022/1/17,2023,-7,8,-17,-10,29,148
2022/1/17,2023,-10,11,-32,-22,43,237
2022/1/17,2024,31,0,20,-11,52,304
2022/1/17,2024,-1,4,-8,-7,148,1242
2022/1/17,2025,48,0,39,-9,39,190
2022/1/17,2025,143,13,123,-20,109,761
2022/1/17,2026,-10,1,-30,-20,49,280
2022/1/17,2027,5,3,-3,-8,57,302
2022/1/17,2028,5,14,3,-2,122,789
2022/1/17,2029,0,-1,-1,-1,36,189
2022/1/17,2029,17,15,29,12,151,1216
2022/1/17,2030,-5,13,-22,-17,86,563
2022/1/17,2031,-6,1,-19,-13,77,482
2022/1/17,2032,5,19,-6,-11,77,563
2022/1/17,2033,-2,10,-2,0,54,319
2022/1/17,2034,-6,11,-25,-19,106,862
2022/1/17,2035,1,14,-11,-12,99,794
2022/1/17,2035,170,8,155,-15,147,1075
2022/1/17,2035,48,-2,41,-7,168,1089
2022/1/17,2036,-3,14,-7,-4,49,282
2022/1/17,2037,4,7,3,-1,145,1210
2022/1/17,2037,52,16,52,0,135,1067
2022/1/17,2037,96,10,51,-45,213,1562
2022/1/17,2039,-5,9,-15,-10,49,347
2022/1/17,2039,-4,10,-16,-12,110,862
2022/1/17,2040,-6,7,-30,-24,116,852
2022/1/17,2040,-5,9,-1,4,147,994
2022/1/17,2042,68,12,58,-10,95,701
2022/1/17,2042,22,7,12,-10,72,436
2022/1/17,2044,-11,1,-24,-13,36,134
2022/1/17,2044,8,-15,-9,-17,206,1521
2022/1/17,2044,0,7,-12,-12,143,1235
2022/1/17,2045,6,17,-5,-11,142,957
2022/1/17,2046,-10,-32,-2,8,40,164
2022/1/17,2047,21,3,-13,-34,123,937
2022/1/17,2047,-4,9,-26,-22,69,447
2022/1/17,2048,54,6,46,-8,158,1105
2022/1/17,2049,-4,3,-16,-12,122,989
2022/1/17,2049,-5,7,-39,-34,115,853
2022/1/17,2050,-5,6,-5,0,48,189
2022/1/17,2050,-5,8,-21,-16,42,247
2022/1/17,2051,7,13,-7,-14,98,775
2022/1/17,2051,-7,17,11,18,87,562
2022/1/17,2051,-13,11,-50,-37,113,852
2022/1/17,2053,-2,-4,-23,-21,67,408
2022/1/17,2054,-1,12,-21,-20,124,874
2022/1/17,2054,-1,5,-42,-41,223,1562
2022/1/17,2056,-12,-13,-12,0,180,1297
2022/1/17,2057,-6,13,-26,-20,27,123
2022/1/17,2058,-3,13,-21,-18,49,295
2022/1/17,2058,8,16,22,14,71,528
2022/1/17,2058,7,7,-2,-9,69,444
2022/1/17,2059,-1,20,14,15,94,580
2022/1/17,2059,59,9,60,1,79,551
2022/1/17,2100,6,9,0,-6,123,793
2022/1/17,2100,6,25,21,15,39,190
2022/1/17,2101,-8,6,-33,-25,71,460
2022/1/17,2102,7,4,-6,-13,84,641
2022/1/17,2103,-9,-2,-31,-22,33,175
2022/1/17,2103,-2,4,-2,0,55,239
2022/1/17,2103,2,11,3,1,122,1020
2022/1/17,2103,-9,3,-41,-32,104,801
2022/1/17,2103,-5,2,-25,-20,140,929
2022/1/17,2104,-1,17,-11,-10,122,874
2022/1/17,2104,-10,-1,-25,-15,77,569
2022/1/17,2105,160,6,140,-20,119,913
2022/1/17,2105,0,7,-22,-22,170,1282
2022/1/17,2105,1,-10,10,9,74,461
2022/1/17,2107,-5,-19,13,18,32,190
2022/1/17,2107,16,4,-10,-26,92,597
2022/1/17,2108,-2,14,-44,-42,165,1208
2022/1/17,2108,-12,4,-18,-6,63,354
2022/1/17,2108,19,6,43,24,137,879
2022/1/17,2110,-3,9,-5,-2,27,140
2022/1/17,2110,-3,11,-6,-3,77,528
2022/1/17,2111,-4,10,-18,-14,50,316
2022/1/17,2112,-9,0,-32,-23,143,922
2022/1/17,2112,-15,4,-32,-17,52,309
2022/1/17,2112,-4,5,-27,-23,194,1660
2022/1/17,2113,-2,7,-15,-13,66,429
2022/1/17,2113,1,-1,8,7,413,3764
2022/1/17,2113,-9,6,-24,-15,145,1171
2022/1/17,2114,-2,18,-12,-10,115,812
2022/1/17,2115,-7,3,5,12,59,247
2022/1/17,2115,101,-6,85,-16,189,1616
2022/1/17,2116,-2,20,-10,-8,36,191
2022/1/17,2116,36,18,26,-10,157,1105
2022/1/17,2116,4,24,11,7,169,1108
2022/1/17,2116,-8,3,-23,-15,46,247
2022/1/17,2118,-1,0,-9,-8,72,383
2022/1/17,2119,-11,0,-10,1,75,469
2022/1/17,2119,-9,-3,-15,-6,162,987
2022/1/17,2120,16,7,4,-12,48,224
